deep_capacity,coupling,single_frequency_objective,multi_frequency_objective
22.758130431600886,0.06932287442394396,75.11504112608965,441.5946070112792
23.23200208215856,0.06932287442394396,75.00293377517961,441.89433815061705
23.715740726926374,0.06932287442394396,74.89537245055071,442.19794631529726
24.209551817263637,0.06932287442394396,74.7921801376393,442.5050001259968
24.713645082454633,0.06932287442394396,74.69318629556332,442.8150848781768
25.228234618783937,0.06932287442394396,74.59822665117422,443.1278023990577
25.753538980466445,0.06932287442394396,74.50714299711366,443.4427708707824
26.289781272470773,0.06932287442394396,74.41978299405213,443.7596246224551
26.8371892452754,0.06932287442394396,74.33599997722602,444.0780138937265
27.395995391597882,0.06932287442394396,74.25565276739029,444.3976045725575
27.966437045138125,0.06932287442394396,74.17860548625806,444.7180779097398
28.548756481377715,0.06932287442394396,74.10472737648749,445.03913021270085
29.143201020478106,0.06932287442394396,74.03389262625495,445.36047252101935
29.75002313232135,0.06932287442394396,73.96598019843245,445.6818302660145
30.369480543738003,0.06932287442394396,73.90087366437515,446.0029429166575
31.001836347967743,0.06932287442394396,73.83846104230712,446.32356361395875
31.647359116399166,0.06932287442394396,73.77863464028096,446.6434587958729
32.30632301263625,0.06932287442394396,73.72129090368144,446.9624078146494
32.97900790893994,0.06932287442394396,73.6663302672239,447.28020254844665
33.66569950509425,0.06932287442394396,73.61365701139857,447.59664700890016
34.366689449747426,0.06932287442394396,73.56317912329474,447.9115569462326
35.0822754642797,0.06932287442394396,73.51480816174627,448.2247594533609
35.81276146925018,0.06932287442394396,73.46845912671567,448.5360925703569
36.558457713476685,0.06932287442394396,73.42405033284422,448.84540489048635
37.319680905803274,0.06932287442394396,73.38150328709423,449.15255516897264
38.0967543496114,0.06932287442394396,73.34074257037749,449.4574119354818
38.89000808013195,0.06932287442394396,73.30169572310668,449.75985311126885
39.6997790046163,0.06932287442394396,73.2642931345644,450.0597656317948
40.526411045426215,0.06932287442394396,73.22846793600134,450.3570450755458
41.37025528610289,0.06932287442394396,73.19415589737346,450.6515952996998
42.2316701204777,0.06932287442394396,73.16129532762879,450.94332808318904
43.11102140488768,0.06932287442394396,73.12982697843435,451.2321627776463
44.00868261356036,0.06932287442394396,73.09969395127168,451.51802596663356
44.92503499723416,0.06932287442394396,73.07084160779148,451.8008511334973
45.8604677450815,0.06932287442394396,73.04321748333562,452.0805783381179
46.815378150003546,0.06932287442394396,73.01677120354371,452.3571539027754
47.79017177736669,0.06932287442394396,72.9914544039465,452.63053010728663
48.785262637252515,0.06932287442394396,72.96722065244968,452.90066489353444
49.80107336029433,0.06932287442394396,72.94402537463428,453.1675215794461
50.83803537717502,0.06932287442394396,72.92182578177314,453.4310685824595
51.896589101862354,0.06932287442394396,72.90058080148427,453.691279152453
52.97718411865974,0.06932287442394396,72.88025101092983,453.94813111410934
54.08027937315166,0.06932287442394396,72.86079857249081,454.2016066186281
55.20634336712504,0.06932287442394396,72.84218717182019,454.45169190469295
56.35585435754926,0.06932287442394396,72.82438195820927,454.6983770685733
57.52930055969941,0.06932287442394396,72.80734948717758,454.9416558432069
58.72718035450888,0.06932287442394396,72.79105766522743,455.1815253861139
59.950002500239584,0.06932287442394396,72.77547569666807,455.4179860759574
61.19828634855949,0.06932287442394396,72.76057403245848,455.6510413175655
62.47256206511944,0.06932287442394396,72.74632432098235,455.88069735521503
63.77337085472275,0.06932287442394396,72.73269936070135,456.10696309396394
65.10126519118333,0.06932287442394396,72.71967305461142,456.3298499288204
66.45680905197001,0.06932287442394396,72.7072203664361,456.5493715815282
67.84057815773649,0.06932287442394396,72.69531727851113,456.7655439447378
69.25316021683896,0.06932287442394396,72.68394075127677,456.97838493333984
70.69515517494501,0.06932287442394396,72.67306868433708,457.18791434272975
72.16717546983993,0.06932287442394396,72.66267987902155,457.39415371377515
73.66984629153856,0.06932287442394396,72.6527540023989,457.59712620425216
75.20380584781329,0.06932287442394396,72.6432715526818,457.79685646652894
76.76970563525093,0.06932287442394396,72.63421382598237,457.9933705312668
78.36821071595338,0.06932287442394396,72.62556288435859,458.1866956969146
80.0,0.06932287442394396,72.6173015251096,458.3768604247821
2.0,0.07124390703247864,200.0364655488214,572.9097214131455
2.041644163344778,0.07124390703247864,198.379182624693,569.7603130770232
2.084155444859899,0.07124390703247864,196.6945308081741,566.6323045983927
2.127551899750726,0.07124390703247864,194.9833137271859,563.5262511456003
2.1718519591695817,0.07124390703247864,193.24641032707382,560.44270919533
2.2170744380437486,0.07124390703247864,191.48477453528088,557.3822361851362
2.2632385430664614,0.07124390703247864,189.69943452169372,554.3453901519646
2.3103638808542897,0.07124390703247864,187.891491540221,551.3327293567493
2.358470466274375,0.07124390703247864,186.0621183405012,548.344811895178
2.407578730945058,0.07124390703247864,184.21255714226942,545.3821952947778
2.457709531913502,0.07124390703247864,182.3441171689467,542.4454360984686
2.5088841605140138,0.07124390703247864,180.4581717412512,539.5350894347821
2.5611243514107995,0.07124390703247864,178.5561549361154,536.6517085749579
2.6144522918290196,0.07124390703247864,176.63955782085546,533.7958444771671
2.6688906309780474,0.07124390703247864,174.7099242772508,530.9680453181309
2.724462489670946,0.07124390703247864,172.76884643497797,528.1688560124431
2.781191470144235,0.07124390703247864,170.81795973851683,525.398817719925
2.8391016660821293,0.07124390703247864,168.85893767623605,522.658467341371
2.898217672849507,0.07124390703247864,166.89348620470608,519.9483370030894
2.95856459793794,0.07124390703247864,164.92333790531143,517.2689535306396
3.0201680716292425,0.07124390703247864,162.9502459139408,514.6208379122459
3.0830542578810483,0.07124390703247864,160.97597766769996,512.0045047523508
3.1472498654390537,0.07124390703247864,159.00230851533985,509.4204617158436
3.212782159180641,0.07124390703247864,157.03101524015418,506.8692089635023
3.279678971694694,0.07124390703247864,155.06386954563646,504.35123857924583
3.347968715102538,0.07124390703247864,153.10263155498865,501.86703398981086
3.4176803931250057,0.07124390703247864,151.14904337572602,499.41706937750183
3.488843613400777,0.07124390703247864,149.20482278007196,497.00180908671143
3.561488600061201,0.07124390703247864,147.27165705059056,494.62170702492864
3.6356462065669573,0.07124390703247864,145.35119703861233,492.27720605899253
3.7113479288120055,0.07124390703247864,143.4450514804259,489.9687374073918
3.7886259185003808,0.07124390703247864,141.55478161311538,487.6967200294337
3.8675129968015254,0.07124390703247864,139.6818961282256,485.4615600121586
3.9480426682899523,0.07124390703247864,137.8278464973022,483.2636499558976
4.030249135175162,0.07124390703247864,135.9940226988645,481.1033683594286
4.114167311827854,0.07124390703247864,134.1817493715072,478.98107900570733
4.199832839608606,0.07124390703247864,132.3922824128302,476.89713034920976
4.287282102005317,0.07124390703247864,130.6268060387076,474.8518549059543
4.376552240085843,0.07124390703247864,128.8864303122305,472.8455686473119
4.467681168272388,0.07124390703247864,127.17218914651043,470.87857039878213
4.560707590444349,0.07124390703247864,125.48503878052382,468.95114124493
4.655671016376465,0.07124390703247864,123.8258567223861,467.0635439417557
4.75261177851923,0.07124390703247864,122.19544114995327,465.21602233780106
4.851571049128716,0.07124390703247864,120.59451075444093,463.40880080535834
4.95259085775307,0.07124390703247864,119.02370500902512,461.64208368320465
5.055714109083132,0.07124390703247864,117.48358484099616,459.91605473232386
5.16098460117471,0.07124390703247864,115.97463368320004,458.2308766061539
5.268447044050311,0.07124390703247864,114.49725887805181,456.58669033693593
5.378147078688183,0.07124390703247864,113.05179340551821,454.98361483980665
5.490131296406748,0.07124390703247864,111.63849790500358,453.4217464363279
5.604447258652669,0.07124390703247864,110.25756296011748,451.90115839920156
5.721143517200931,0.07124390703247864,108.90911161477887,450.4219005199677
5.840269634775547,0.07124390703247864,107.59320208902011,448.9839987015374
5.961876206099617,0.07124390703247864,106.30983066314963,447.58745457746204
6.086014879383695,0.07124390703247864,105.05893469958203,446.2322451598685
6.212738378261597,0.07124390703247864,103.84039577262307,444.91832251805255
6.3421005241829445,0.07124390703247864,102.65404287772608,443.64561348972643
6.474156259271983,0.07124390703247864,101.49965569321037,442.41401942696893
6.608961669662352,0.07124390703247864,100.37696786909969,441.2234159789173
6.74657400931775,0.07124390703247864,99.28567031952427,440.07365291326585
6.887051724348581,0.07124390703247864,98.22541449706156,438.96455397861837
7.030454477834934,0.07124390703247864,97.19581562934255,437.8959168097308
7.176843175166425,0.07124390703247864,96.19645590028682,436.8675128776404
7.3262799899096684,0.07124390703247864,95.22688756031665,435.87908748663307
7.478828390214356,0.07124390703247864,94.28663595190257,434.9303598199333
7.63455316576918,0.07124390703247864,93.37520243872635,434.02102303591596
7.793520455319022,0.07124390703247864,92.49206722859368,433.1507444165261
7.9557977747551085,0.07124390703247864,91.63669208203927,432.31916556947726
8.12145404579007,0.07124390703247864,90.8085229002037,431.52590268563745
8.290559625230065,0.07124390703247864,90.00699218715872,430.77054685284395
8.463186334856415,0.07124390703247864,89.23152138328156,430.05266442719653
8.639407491929441,0.07124390703247864,88.48152306761432,429.37179746264405
8.819297940327445,0.07124390703247864,87.75640302833409,428.7274641994548
9.00293408233407,0.07124390703247864,87.05556220154719,428.11915961187935
9.190393911087565,0.07124390703247864,86.37839847955294,427.54635601503617
9.381757043705656,0.07124390703247864,85.72430839057778,427.00850373073763
9.577104755100205,0.07124390703247864,85.09268865268508,426.50503181165413
9.776520012495926,0.07124390703247864,84.48293760518442,426.0353488228643
9.980087510667861,0.07124390703247864,83.89445652137572,425.59884367949275
10.187893707912577,0.07124390703247864,83.32665080687138,425.1948865387627
10.40002686276835,0.07124390703247864,82.7789310880894,424.8228297444383
10.616577071499952,0.07124390703247864,82.25071419573779,424.4820088212282
10.837636306363935,0.07124390703247864,81.74142404830829,424.17174351639125
11.063298454670692,0.07124390703247864,81.25049244070114,423.89133888538015
11.29365935865986,0.07124390703247864,80.77735974317018,423.64008641804537
11.528816856206015,0.07124390703247864,80.32147551578106,423.4172652015551
11.768870822371952,0.07124390703247864,79.88229904354621,423.2221431158985
12.013923211827176,0.07124390703247864,79.4592997973119,423.05397805752796
12.26407810214965,0.07124390703247864,79.05195782540187,422.9120191864657
12.519441738029167,0.07124390703247864,78.65976408085479,422.79550819195106
12.780122576391125,0.07124390703247864,78.28222068897077,422.7036805715485
13.046231332459884,0.07124390703247864,77.91884115969991,422.6357669184731
13.317881026781244,0.07124390703247864,77.56915054923029,422.59099421180883
13.595187033224041,0.07124390703247864,77.23268557493749,422.56858710424285
13.878267127981236,0.07124390703247864,76.90899468766577,422.567769201939
14.167241539591291,0.07124390703247864,76.59763810511099,422.5877643312094
14.462233000001124,0.07124390703247864,76.29818780985515,422.6277977867697
14.763366796692265,0.07124390703247864,76.01022751543255,422.68709755646694
15.070770825892426,0.07124390703247864,75.73335260357463,422.7648955175954
15.384575646895016,0.07124390703247864,75.46717003560171,422.8604286001233
15.70491453750971,0.07124390703247864,75.21129824073344,422.97293991242907
16.031923550667624,0.07124390703247864,74.96536698390439,423.1016798254705
16.365741572205124,0.07124390703247864,74.7290172154867,423.245907011613
16.706510379850787,0.07124390703247864,74.50190090515413,423.40488943475094
17.054374703440654,0.07124390703247864,74.28368086195503,423.57790528870225
17.409482286387213,0.07124390703247864,74.07403054249447,423.76424388129203
17.771983948428375,0.07124390703247864,73.87263384899315,423.9632064619286
18.142033649682936,0.07124390703247864,73.67918491883177,424.17410699091556
18.519788556039863,0.07124390703247864,73.49338790705877,424.396272849144
18.9054091059091,0.07124390703247864,73.31495676322311,424.62904548724794
19.299059078362266,0.07124390703247864,73.1436150037592,424.8717810136816
19.700905662692183,0.07124390703247864,72.97909548104573,425.1238507216096
20.11111952942079,0.07124390703247864,72.82114015016651,425.3846415548369
20.529874902785565,0.07124390703247864,72.66949983427793,425.6535565133937
20.957349634735294,0.07124390703247864,72.5239339894274,425.9300149997089
21.393725280466565,0.07124390703247864,72.38421046955791,426.2134531066113
21.83918717553309,0.07124390703247864,72.25010529237451,426.5033238486893
22.29392451456063,0.07124390703247864,72.12140240665919,426.7990973387823
22.758130431600886,0.07124390703247864,71.99789346156626,427.1002609116007
23.23200208215856,0.07124390703247864,71.87937757836558,427.4063191966703
23.715740726926374,0.07124390703247864,71.76566112503893,427.71679414295573
24.209551817263637,0.07124390703247864,71.65655749409311,428.03122499764766
24.713645082454633,0.07124390703247864,71.55188688389204,428.3491682417176
25.228234618783937,0.07124390703247864,71.45147608377913,428.67019748490424
25.753538980466445,0.07124390703247864,71.35515826321442,428.99390332286583
26.289781272470773,0.07124390703247864,71.26277276511404,429.3198931592507
26.8371892452754,0.07124390703247864,71.17416490355035,429.64779099544637
27.395995391597882,0.07124390703247864,71.08918576593953,429.97723719075475
27.966437045138125,0.07124390703247864,71.00769201981491,430.3078881957067
28.548756481377715,0.07124390703247864,70.92954572425602,430.6394162611745
29.143201020478106,0.07124390703247864,70.85461414603517,430.9715091258873
29.75002313232135,0.07124390703247864,70.7827695805057,431.3038696848596
30.369480543738003,0.07124390703247864,70.71388917724656,431.63621564116886
31.001836347967743,0.07124390703247864,70.64785477047097,431.9682791434111
31.647359116399166,0.07124390703247864,70.58455271416672,432.29980641106243
32.30632301263625,0.07124390703247864,70.5238737219576,432.63055734985994
32.97900790893994,0.07124390703247864,70.46571271163198,432.9603051591994
33.66569950509425,0.07124390703247864,70.4099686542993,433.28883593343426
34.366689449747426,0.07124390703247864,70.35654442810934,433.6159482588313
35.0822754642797,0.07124390703247864,70.30534667647099,433.9414528078262
35.81276146925018,0.07124390703247864,70.25628567070274,434.2651719320942
36.558457713476685,0.07124390703247864,70.20927517703163,434.5869392558459
37.319680905803274,0.07124390703247864,70.16423232785849,434.90659927062234
38.0967543496114,0.07124390703247864,70.12107749721163,435.2240069327686
38.89000808013195,0.07124390703247864,70.07973418028907,435.53902726465026
39.6997790046163,0.07124390703247864,70.04012887700529,435.8515349605625
40.526411045426215,0.07124390703247864,70.00219097944691,436.16141399819844
41.37025528610289,0.07124390703247864,69.96585266313913,436.46855725642627
42.2316701204777,0.07124390703247864,69.93104878203154,436.7728661400521
43.11102140488768,0.07124390703247864,69.8977167671035,437.0742502121499
44.00868261356036,0.07124390703247864,69.8657965284933,437.3726268344545
44.92503499723416,0.07124390703247864,69.83523036105287,437.66792081625096
45.8604677450815,0.07124390703247864,69.8059628532332,437.96006407210814
46.815378150003546,0.07124390703247864,69.77794079920507,438.2489952887481
47.79017177736669,0.07124390703247864,69.75111311411719,438.5346596012821
48.785262637252515,0.07124390703247864,69.72543075239848,438.8170082789783
49.80107336029433,0.07124390703247864,69.70084662901758,439.0959984206874
50.83803537717502,0.07124390703247864,69.67731554359798,439.3715926599976
51.896589101862354,0.07124390703247864,69.65479410730676,439.6437588801515
52.97718411865974,0.07124390703247864,69.63324067242681,439.91246993871084
54.08027937315166,0.07124390703247864,69.6126152645256,440.1777034019402
55.20634336712504,0.07124390703247864,69.59287951713229,440.4394412888212
56.35585435754926,0.07124390703247864,69.57399660884977,440.6976698246085
57.52930055969941,0.07124390703247864,69.55593120280793,440.9523792037952
58.72718035450888,0.07124390703247864,69.53864938839128,441.20356336234624
59.950002500239584,0.07124390703247864,69.52211862515186,441.45121975903174
61.19828634855949,0.07124390703247864,69.50630768884452,441.6953491656816
62.47256206511944,0.07124390703247864,69.49118661950178,441.9359554661669
63.77337085472275,0.07124390703247864,69.47672667148218,442.1730454639017
65.10126519118333,0.07124390703247864,69.46290026541888,442.40662869765197
66.45680905197001,0.07124390703247864,69.44968094200765,442.6367172654283
67.84057815773649,0.07124390703247864,69.43704331755895,442.86332565623525
69.25316021683896,0.07124390703247864,69.42496304126504,443.08647058944575
70.69515517494501,0.07124390703247864,69.41341675410393,443.3061708615636
72.16717546983993,0.07124390703247864,69.40238204933405,443.52244720014045
73.66984629153856,0.07124390703247864,69.39183743451434,443.73532212460697
75.20380584781329,0.07124390703247864,69.38176229500063,443.94481981378567
76.76970563525093,0.07124390703247864,69.37213685885239,444.150965979845
78.36821071595338,0.07124390703247864,69.36294216311302,444.3537877484654
80.0,0.07124390703247864,69.3541600213993,444.55331354498946
2.0,0.07321817410818914,200.7513243012546,564.7869741056288
2.041644163344778,0.07321817410818914,199.09329092450628,561.5505320557643
2.084155444859899,0.07321817410818914,197.40655537718192,558.3353077846209
2.127551899750726,0.07321817410818914,195.69185525988095,555.1418673483242
2.1718519591695817,0.07321817410818914,193.95000513503956,551.970778545503
2.2170744380437486,0.07321817410818914,192.18189662320626,548.8226105781058
2.2632385430664614,0.07321817410818914,190.38849810478746,545.6979336977686
2.3103638808542897,0.07321817410818914,188.57085400900792,542.5973188377924
2.358470466274375,0.07321817410818914,186.7300836747923,539.5213372308039
2.407578730945058,0.07321817410818914,184.86737977166658,536.4705600122088
2.457709531913502,0.07321817410818914,182.98400627247935,533.4455578095569
2.5088841605140138,0.07321817410818914,181.0812959738215,530.4469003179947
2.5611243514107995,0.07321817410818914,179.16064756437524,527.4751558619807
2.6144522918290196,0.07321817410818914,177.22352224599334,524.5308909434864
2.6688906309780474,0.07321817410818914,175.2714399170861,521.6146697769276
2.724462489670946,0.07321817410818914,173.3059749327687,518.7270538110962
2.781191470144235,0.07321817410818914,171.32875146110322,515.8686012384103
2.8391016660821293,0.07321817410818914,169.34143845965792,513.0398664917968
2.898217672849507,0.07321817410818914,167.34574430131548,510.2413997295942
2.95856459793794,0.07321817410818914,165.34341108277883,507.47374630885054
3.0201680716292425,0.07321817410818914,163.3362086534629,504.7374462474663
3.0830542578810483,0.07321817410818914,161.3259284062661,502.0330336756223
3.1472498654390537,0.07321817410818914,159.3143768751364,499.3610362770006
3.212782159180641,0.07321817410818914,157.30336918717126,496.7219747203185
3.279678971694694,0.07321817410818914,155.29472241928772,494.11636208173996
3.347968715102538,0.07321817410818914,153.29024891108827,491.54470325875525
3.4176803931250057,0.07321817410818914,151.2917495865474,489.00749437616355
3.488843613400777,0.07321817410818914,149.30100733733286,486.5052221848247
3.561488600061201,0.07321817410818914,147.31978052013045,484.03836345387765
3.6356462065669573,0.07321817410818914,145.34979661915918,481.60738435716655
3.7113479288120055,0.07321817410818914,143.39274612314128,479.21273985464745
3.7886259185003808,0.07321817410818914,141.4502766634765,476.85487306958913
3.8675129968015254,0.07321817410818914,139.52398745717764,474.53421466241343
3.9480426682899523,0.07321817410818914,137.61542409441063,472.25118220206593
4.030249135175162,0.07321817410818914,135.72607370624888,470.00617953584265
4.114167311827854,0.07321817410818914,133.8573605436307,467.7995961586388
4.199832839608606,0.07321817410818914,132.01064199355332,465.63180658263025
4.287282102005317,0.07321817410818914,130.18720505334494,463.50316970843653
4.376552240085843,0.07321817410818914,128.38826327852075,461.41402819886525
4.467681168272388,0.07321817410818914,126.61495421437132,459.36470785637323
4.560707590444349,0.07321817410818914,124.86833731606775,457.35551700544187
4.655671016376465,0.07321817410818914,123.14939235689944,455.38674588109654
4.75261177851923,0.07321817410818914,121.45901831924178,453.458666024866
4.851571049128716,0.07321817410818914,119.79803275816599,451.57152968951937
4.95259085775307,0.07321817410818914,118.16717162323626,449.7255692539808
5.055714109083132,0.07321817410818914,116.56708952008687,447.9209966498628
5.16098460117471,0.07321817410818914,114.99836038986692,446.15800280113433
5.268447044050311,0.07321817410818914,113.46147858159352,444.4367570784807
5.378147078688183,0.07321817410818914,111.9568602899273,442.7574067699758
5.490131296406748,0.07321817410818914,110.48484532884505,441.1200765697429
5.604447258652669,0.07321817410818914,109.04569921013677,439.5248680863384
5.721143517200931,0.07321817410818914,107.63961549463725,437.97185937264027
5.840269634775547,0.07321817410818914,106.26671838350555,436.4611044790928
5.961876206099617,0.07321817410818914,104.92706551675752,434.9926330321897
6.086014879383695,0.07321817410818914,103.62065094653249,433.5664498401445
6.212738378261597,0.07321817410818914,102.3474082532289,432.18253452773126
6.3421005241829445,0.07321817410818914,101.10721377364908,430.84084120231546
6.474156259271983,0.07321817410818914,99.89988991155026,429.54129815314275
6.608961669662352,0.07321817410818914,98.72520850253221,428.28380758595813
6.74657400931775,0.07321817410818914,97.58289420691354,427.06824539506823
6.887051724348581,0.07321817410818914,96.47262790610496,425.8944609749394
7.030454477834934,0.07321817410818914,95.39405007999792,424.7622770734517
7.176843175166425,0.07321817410818914,94.34676414491891,423.67148968888534
7.3262799899096684,0.07321817410818914,93.33033973381627,422.6218680126895
7.478828390214356,0.07321817410818914,92.34431590243379,421.61315442005304
7.63455316576918,0.07321817410818914,91.38820424729398,420.6450645101986
7.793520455319022,0.07321817410818914,90.4614919233412,419.7172871982647
7.9557977747551085,0.07321817410818914,89.56364455104072,418.82948486052067
8.12145404579007,0.07321817410818914,88.69410900456923,417.98129353452737
8.290559625230065,0.07321817410818914,87.85231607451045,417.1723231757197
8.463186334856415,0.07321817410818914,87.03768300006368,416.4021579716996
8.639407491929441,0.07321817410818914,86.24961586732002,415.67035671533506
8.819297940327445,0.07321817410818914,85.48751187151274,414.9764532375423
9.00293408233407,0.07321817410818914,84.75076144240897,414.3199569003727
9.190393911087565,0.07321817410818914,84.03875023312713,413.70035315076933
9.381757043705656,0.07321817410818914,83.35086097365571,413.1171041350527
9.577104755100205,0.07321817410818914,82.68647519121407,412.5696493738915
9.776520012495926,0.07321817410818914,82.04497480033447,412.05740649718695
9.980087510667861,0.07321817410818914,81.42574356619937,411.57977203793496
10.187893707912577,0.07321817410818914,80.82816844527237,411.13612228378946
10.40002686276835,0.07321817410818914,80.25164080769923,410.7258141846602
10.616577071499952,0.07321817410818914,79.69555754630098,410.3481863143122
10.837636306363935,0.07321817410818914,79.15932207722494,410.0025598835465
11.063298454670692,0.07321817410818914,78.64234523750665,409.68823980216246
11.29365935865986,0.07321817410818914,78.14404608490594,409.4045157865276
11.528816856206015,0.07321817410818914,77.66385260544442,409.1506635092231
11.768870822371952,0.07321817410818914,77.2012023340574,408.9259457868808
12.013923211827176,0.07321817410818914,76.75554289375097,408.7296138020096
12.26407810214965,0.07321817410818914,76.32633245855855,408.56090835429967
12.519441738029167,0.07321817410818914,75.91304014549075,408.4190611366401
12.780122576391125,0.07321817410818914,75.51514634051505,408.30329603084
13.046231332459884,0.07321817410818914,75.13214296346588,408.2128304178556
13.317881026781244,0.07321817410818914,74.76353367657686,408.1468764971753
13.595187033224041,0.07321817410818914,74.40883404115814,408.1046426099085
13.878267127981236,0.07321817410818914,74.06757162672564,408.08533456006796
14.167241539591291,0.07321817410818914,73.73928607668816,408.08815692852573
14.462233000001124,0.07321817410818914,73.4235291344776,408.1123143741656
14.763366796692265,0.07321817410818914,73.11986463380474,408.15701291685053
15.070770825892426,0.07321817410818914,72.82786845649865,408.2214611969528
15.384575646895016,0.07321817410818914,72.54712846118687,408.3048717063981
15.70491453750971,0.07321817410818914,72.2772443858668,408.40646198638836
16.031923550667624,0.07321817410818914,72.01782772720271,408.5254557872536
16.365741572205124,0.07321817410818914,71.76850159921901,408.66108418619024
16.706510379850787,0.07321817410818914,71.52890057383307,408.81258665898054
17.054374703440654,0.07321817410818914,71.29867050553123,408.9792121021632
17.409482286387213,0.07321817410818914,71.07746834227913,409.1602198025199
17.771983948428375,0.07321817410818914,70.8649619246325,409.3548803511461
18.142033649682936,0.07321817410818914,70.66082977482569,409.56247649980924
18.519788556039863,0.07321817410818914,70.46476087748783,409.78230395771686
18.9054091059091,0.07321817410818914,70.27645445348924,410.0136721272505
19.299059078362266,0.07321817410818914,70.09561972829249,410.2559047776577
19.700905662692183,0.07321817410818914,69.92197569605833,410.5083406560989
20.11111952942079,0.07321817410818914,69.75525088064177,410.77033403586506
20.529874902785565,0.07321817410818914,69.59518309450826,411.0412552019669
20.957349634735294,0.07321817410818914,69.4415191964912,411.320490874657
21.393725280466565,0.07321817410818914,69.294014849241,411.6074445718143
21.83918717553309,0.07321817410818914,69.15243427709385,411.9015369114124
22.29392451456063,0.07321817410818914,69.01655002504737,412.20220585560793
22.758130431600886,0.07321817410818914,68.88614271942676,412.50890689823626
23.23200208215856,0.07321817410818914,68.76100083077371,412.82111319774003
23.715740726926374,0.07321817410818914,68.64092043941724,413.13831565775365
24.209551817263637,0.07321817410818914,68.52570500413722,413.4600229577501
24.713645082454633,0.07321817410818914,68.41516513427219,413.7857615362799
25.228234618783937,0.07321817410818914,68.30911836557597,414.1150755294673
25.753538980466445,0.07321817410818914,68.20738894007967,414.44752666749093
26.289781272470773,0.07321817410818914,68.10980759019124,414.782694131858
26.8371892452754,0.07321817410818914,68.0162113271999,415.12017437628725
27.395995391597882,0.07321817410818914,67.92644323434976,415.45958091404987
27.966437045138125,0.07321817410818914,67.84035226459153,415.8005440745877
28.548756481377715,0.07321817410818914,67.75779304311348,416.1427107322063
29.143201020478106,0.07321817410818914,67.67862567471411,416.4857440095853
29.75002313232135,0.07321817410818914,67.60271555606084,416.82932295878595
30.369480543738003,0.07321817410818914,67.52993319286897,417.17314222235643
31.001836347967743,0.07321817410818914,67.46015402199563,417.5169116770453
31.647359116399166,0.07321817410818914,67.39325823845502,417.86035606253444
32.30632301263625,0.07321817410818914,67.32913062731964,418.2032145974936
32.97900790893994,0.07321817410818914,67.2676604004809,418.5452405851435
33.66569950509425,0.07321817410818914,67.20874103822324,418.8862010104017
34.366689449747426,0.07321817410818914,67.1522701355536,419.2258761305568
35.0822754642797,0.07321817410818914,67.09814925321879,419.5640590612961
35.81276146925018,0.07321817410818914,67.04628377335177,419.90055535978956
36.558457713476685,0.07321817410818914,66.9965827596571,420.23518260640606
37.319680905803274,0.07321817410818914,66.94895882206166,420.567769986518
38.0967543496114,0.07321817410818914,66.9033279857341,420.89815787372913
38.89000808013195,0.07321817410818914,66.8596095643972,421.2261974157457
39.6997790046163,0.07321817410818914,66.81772603782261,421.5517501239977
40.526411045426215,0.07321817410818914,66.77760293342405,421.87468746800306
41.37025528610289,0.07321817410818914,66.73916871184603,422.19489047537326
42.2316701204777,0.07321817410818914,66.70235465645013,422.5122493382446
43.11102140488768,0.07321817410818914,66.66709476659739,422.82666302684436
44.00868261356036,0.07321817410818914,66.63332565462831,423.1380389107875
44.92503499723416,0.07321817410818914,66.60098644644144,423.4462923886392
45.8604677450815,0.07321817410818914,66.57001868556274,423.75134652618385
46.815378150003546,0.07321817410818914,66.5403662406173,424.0531317037705
47.79017177736669,0.07321817410818914,66.51197521609342,424.3515852730424
48.785262637252515,0.07321817410818914,66.48479386631055,424.6466512232905
49.80107336029433,0.07321817410818914,66.45877251248587,424.938279857608
50.83803537717502,0.07321817410818914,66.43386346281177,425.2264274789825
51.896589101862354,0.07321817410818914,66.41002093544266,425.5110560863994
52.97718411865974,0.07321817410818914,66.38720098430798,425.792133080994
54.08027937315166,0.07321817410818914,66.3653614276522,426.0696309822489
55.20634336712504,0.07321817410818914,66.3444617792167,426.34352715419527
56.35585435754926,0.07321817410818914,66.32446318197839,426.61380354154403
57.52930055969941,0.07321817410818914,66.30532834435667,426.8804464156477
58.72718035450888,0.07321817410818914,66.28702147881044,427.1434461301638
59.950002500239584,0.07321817410818914,66.26950824273638,427.4027968862729
61.19828634855949,0.07321817410818914,66.25275568159914,427.6584965072782
62.47256206511944,0.07321817410818914,66.23673217421175,427.9105462224111
63.77337085472275,0.07321817410818914,66.2214073800879,428.15895045962986
65.10126519118333,0.07321817410818914,66.20675218880187,428.40371664721397
66.45680905197001,0.07321817410818914,66.1927386712777,428.64485502392444
67.84057815773649,0.07321817410818914,66.17934003294492,428.8823784575055
69.25316021683896,0.07321817410818914,66.16653056868819,429.1163022712917
70.69515517494501,0.07321817410818914,66.15428561953445,429.34664407867945
72.16717546983993,0.07321817410818914,66.14258153100317,429.5734236252291
73.66984629153856,0.07321817410818914,66.13139561307375,429.79666263814136
75.20380584781329,0.07321817410818914,66.12070610169627,430.016384682872
76.76970563525093,0.07321817410818914,66.11049212180211,430.23261502664064
78.36821071595338,0.07321817410818914,66.1007336517482,430.44538050858597
80.0,0.07321817410818914,66.09141148914932,430.6547094163333
2.0,0.0752471508516956,201.4809192601354,556.739876368976
