deep_temperature,upper_temperature,connectivity,conductance,transported_flux,flux_slope
3.1925925925925926,2.0,0.9964883384941322,1.0464883384941321,1.2480342407226317,1.0334468549748475
3.1984984984984983,2.0,0.9964231596238243,1.0464231596238243,1.2541365856032078,1.0330747081062808
3.2044044044044044,2.0,0.9963567754115077,1.0463567754115077,1.26023670888401,1.0326944954799573
3.2103103103103106,2.0,0.9962891637326753,1.0462891637326752,1.2663345624316096,1.032306047947903
3.2162162162162167,2.0,0.9962203020629231,1.046220302062923,1.2724300971035556,1.031909192947538
3.2221221221221223,2.0,0.9961501674709534,1.0461501674709535,1.2785232627280154,1.0315037544366334
3.228028028028028,2.0,0.9960787366114664,1.0460787366114663,1.28461400808303,1.0310895528271744
3.233933933933934,2.0,0.996005985717936,1.046005985717936,1.2907022808753754,1.0306664049181045
3.2398398398398403,2.0,0.9959318905952701,1.0459318905952701,1.2967880277190211,1.0302341238269441
3.245745745745746,2.0,0.9958564266123511,1.0458564266123511,1.3028711941131843,1.0297925189202595
3.2516516516516516,2.0,0.995779568694458,1.045779568694458,1.3089517244199702,1.0293413957429831
3.2575575575575577,2.0,0.9957012913155674,1.0457012913155674,1.315029561841589,1.0288805559465621
3.263463463463464,2.0,0.9956215684905303,1.0456215684905303,1.321104648397145,1.028409797215923
3.2693693693693695,2.0,0.9955403737671277,1.0455403737671276,1.3271769248989937,1.027928913195252
3.275275275275275,2.0,0.9954576802179965,1.0454576802179965,1.333246330928656,1.0274376934125538
3.2811811811811813,2.0,0.995373460432432,1.045373460432432,1.3393128048122822,1.0269359232030053
3.2870870870870874,2.0,0.995287686508059,1.045287686508059,1.3453762835956582,1.0264233836310712
3.292992992992993,2.0,0.9952003300423727,1.0452003300423727,1.3514367030187515,1.0258998514113746
3.2988988988988988,2.0,0.9951113621241504,1.0451113621241503,1.357493997489787,1.0253650988283247
3.304804804804805,2.0,0.9950207533247256,1.0450207533247255,1.3635481000588388,1.024818893654462
3.310710710710711,2.0,0.9949284736891308,1.0449284736891309,1.3695989423909392,1.0242609990675406
3.3166166166166167,2.0,0.9948344927271022,1.0448344927271023,1.3756464547386964,1.0236911735663172
3.322522522522523,2.0,0.9947387794039467,1.0447387794039467,1.381690565914409,1.0231091708850424
3.3284284284284285,2.0,0.9946413021312691,1.044641302131269,1.3877312032616689,1.022514739906642
3.3343343343343346,2.0,0.9945420287575596,1.0445420287575595,1.3937682926264536,1.021907624574589
3.3402402402402407,2.0,0.9944409265586373,1.0444409265586372,1.3998017583276874,1.0212875638034369
3.3461461461461464,2.0,0.9943379622279511,1.0443379622279512,1.4058315231272762,1.02065429138803
3.352052052052052,2.0,0.9942331018667349,1.0442331018667348,1.4118575081995983,1.0200075359113603
3.357957957957958,2.0,0.9941263109740152,1.044126310974015,1.4178796331004495,1.0193470206510802
3.3638638638638643,2.0,0.994017554436472,1.044017554436472,1.423897815735429,1.0186724634846527
3.36976976976977,2.0,0.9939067965181492,1.0439067965181492,1.4299119723277633,1.01798357679314
3.3756756756756756,2.0,0.9937940008500139,1.043794000850014,1.4359220173855596,1.0172800673636198
3.3815815815815817,2.0,0.9936791304193638,1.0436791304193638,1.4419278636684745,1.016561636290225
3.387487487487488,2.0,0.9935621475590821,1.0435621475590822,1.447929422153798,1.015827978873812
