time,conductance,surface_state,deep_state
91.21245828698554,1.0,0.9460810994339193,0.8934933243575001
91.7686318131257,1.0,0.946816376754481,0.8949457268038813
92.32480533926585,1.0,0.9475416272990437,0.8963783232347861
92.88097886540601,1.0,0.9482569878000119,0.8977913837394361
93.43715239154616,1.0,0.9489625931252095,0.8991851747239228
93.9933259176863,1.0,0.9496585763033036,0.900559958961429
94.54949944382646,1.0,0.9503450685488871,0.9019159956417733
95.10567296996662,1.0,0.9510221992872135,0.9032535404202711
95.66184649610678,1.0,0.9516900961786012,0.9045728454659383
96.21802002224693,1.0,0.9523488851424986,0.9058741595090294
96.77419354838709,1.0,0.9529986903812253,0.9071577278879329
97.33036707452725,1.0,0.9536396344033877,0.9084237925954244
97.8865406006674,1.0,0.9542718380469761,0.9096725923242904
98.44271412680756,1.0,0.9548954205021459,0.9109043625123292
98.99888765294772,1.0,0.9555104993336888,0.9121193353867375
99.55506117908787,1.0,0.9561171905031979,0.913317740007894
100.11123470522803,1.0,0.9567156083909292,0.9144998023125428
100.66740823136819,1.0,0.9573058658173668,0.9156657451563905
101.22358175750834,1.0,0.9578880740644926,0.9168157883561221
101.7797552836485,1.0,0.9584623428967662,0.9179501487308409
102.33592880978864,1.0,0.95902878058182,0.9190690401429492
102.8921023359288,1.0,0.9595874939108694,0.9201726735384647
103.44827586206895,1.0,0.9601385882188478,0.9212612569867928
104.00444938820911,1.0,0.9606821674042646,0.9223349957199528
104.56062291434927,1.0,0.9612183339487933,0.9233940921712703
105.11679644048942,1.0,0.9617471889365933,0.924438746013544
105.67296996662958,1.0,0.9622688320733669,0.9254691541966892
106.22914349276974,1.0,0.9627833617051563,0.9264855109848676
106.7853170189099,1.0,0.963290874836887,0.9274880079931161
107.34149054505005,1.0,0.9637914671506534,0.9284768342234675
107.8976640711902,1.0,0.9642852330237601,0.9294521761005865
108.45383759733036,1.0,0.9647722655465134,0.930414217506914
109.01001112347052,1.0,0.9652526565397739,0.9313631398173395
109.56618464961068,1.0,0.9657264965722641,0.9322991219333886
110.12235817575083,1.0,0.966193874977648,0.9332223403169594
110.67853170189099,1.0,0.9666548798713691,0.9341329690235849
111.23470522803115,1.0,0.9671095981672653,0.9350311797352511
111.79087875417129,1.0,0.9675581155939539,0.9359171417927635
112.34705228031144,1.0,0.9680005167109952,0.9367910222276745
112.9032258064516,1.0,0.9684368849248326,0.9376529857937698
113.45939933259176,1.0,0.9688673025045202,0.9385031949981365
114.01557285873191,1.0,0.9692918505972302,0.9393418101317943
114.57174638487207,1.0,0.9697106092435535,0.940168989299919
115.12791991101223,1.0,0.9701236573925892,0.940984888451649
115.68409343715238,1.0,0.9705310729168289,0.9417896614094867
116.24026696329254,1.0,0.9709329326268394,0.9425834598983008
116.7964404894327,1.0,0.9713293122857409,0.9433664335739264
117.35261401557285,1.0,0.9717202866234944,0.9441387300513854
117.90878754171301,1.0,0.9721059293509877,0.9449004949327127
118.46496106785317,1.0,0.9724863131739339,0.9456518718344084
119.02113459399332,1.0,0.9728615098065777,0.9463930024145132
119.57730812013348,1.0,0.9732315899852169,0.9471240263993166
120.13348164627362,1.0,0.9735966234815371,0.9478450816096983
120.68965517241378,1.0,0.9739566791157669,0.9485563039871125
121.24582869855394,1.0,0.9743118247696517,0.9492578276192163
121.80200222469409,1.0,0.9746621273992528,0.949949784765151
122.35817575083425,1.0,0.9750076530475695,0.9506323058804755
122.9143492769744,1.0,0.9753484668569911,0.9513055196417624
123.47052280311456,1.0,0.9756846330815773,0.9519695529708561
124.02669632925472,1.0,0.9760162150991734,0.9526245310588033
124.58286985539488,1.0,0.9763432754233579,0.9532705773894543
125.13904338153503,1.0,0.9766658757152291,0.9539078137627441
125.69521690767519,1.0,0.9769840767950294,0.9545363603176548
126.25139043381535,1.0,0.9772979386536123,0.9551563355548662
126.8075639599555,1.0,0.9776075204637522,0.9557678563590968
127.36373748609566,1.0,0.9779128805913013,0.9563710380211407
127.91991101223581,1.0,0.9782140766061912,0.9569659942596005
128.47608453837597,1.0,0.9785111652932899,0.9575528372423334
129.03225806451613,1.0,0.978804202663104,0.9581316776075902
129.58843159065628,1.0,0.9790932439623411,0.9587026244848807
130.14460511679644,1.0,0.979378343684324,0.9592657855155433
130.7007786429366,1.0,0.9796595555792653,0.959821266873043
131.25695216907675,1.0,0.9799369326644005,0.9603691732829845
131.8131256952169,1.0,0.9802105272339839,0.9609096080428599
132.36929922135707,1.0,0.9804803908691465,0.9614426730415192
132.92547274749722,1.0,0.9807465744476223,0.9619684687783838
133.48164627363735,1.0,0.981009128153339,0.9624870943823913
134.0378197997775,1.0,0.98126810148588,0.9629986476306849
134.59399332591767,1.0,0.9815235432698165,0.9635032249670484
135.15016685205782,1.0,0.9817755016639128,0.964000921520088
135.70634037819798,1.0,0.982024024170204,0.9644918311211651
136.26251390433814,1.0,0.982269157642954,0.9649760463220908
136.8186874304783,1.0,0.9825109482974874,0.9654536584125715
137.37486095661845,1.0,0.9827494417189034,0.9659247574374206
137.9310344827586,1.0,0.9829846828706694,0.9663894322135357
138.48720800889876,1.0,0.9832167161030985,0.966847770346642
139.04338153503892,1.0,0.9834455851617104,0.9672998582478096
139.59955506117907,1.0,0.9836713331954792,0.9677457811497442
140.15572858731923,1.0,0.9838940027649684,0.9681856231228566
140.7119021134594,1.0,0.9841136358503546,0.9686194670911126
141.26807563959954,1.0,0.9843302738593418,0.9690473948476654
141.8242491657397,1.0,0.9845439576349695,0.9694694870702795
142.38042269187986,1.0,0.9847547274633106,0.9698858233365363
142.93659621802001,1.0,0.9849626230810685,0.9702964821388408
143.49276974416017,1.0,0.9851676836830681,0.9707015408992183
144.04894327030033,1.0,0.9853699479296449,0.9711010759839116
144.60511679644048,1.0,0.9855694539539339,0.9714951627177765
145.16129032258064,1.0,0.9857662393690594,0.9718838753984858
145.7174638487208,1.0,0.985960341275225,0.9722672873105339
146.27363737486095,1.0,0.9861517962667101,0.9726454707390564
146.8298109010011,1.0,0.9863406404387669,0.9730184969834543
147.38598442714127,1.0,0.9865269093944269,0.9733864363708391
147.94215795328142,1.0,0.9867106382512129,0.9737493582692908
148.49833147942158,1.0,0.9868918616477591,0.974107331100935
149.05450500556174,1.0,0.9870706137503427,0.9744604223548443
149.6106785317019,1.0,0.9872469282593249,0.9748086985997617
150.16685205784205,1.0,0.9874208384155034,0.975152225496649
150.7230255839822,1.0,0.9875923770063808,0.9754910678110683
151.27919911012236,1.0,0.9877615763723454,0.9758252894253913
151.8353726362625,1.0,0.9879284684127686,0.9761549533508431
152.39154616240265,1.0,0.9880930845920186,0.9764801217393824
152.9477196885428,1.0,0.9882554559453923,0.9768008558954177
153.50389321468296,1.0,0.9884156130849674,0.9771172162873667
154.06006674082312,1.0,0.9885735862053726,0.977429262559056
154.61624026696327,1.0,0.9887294050894807,0.9777370535409649
155.17241379310343,1.0,0.988883099114024,0.9780406472613182
155.7285873192436,1.0,0.9890346972551318,0.9783401009570254
156.28476084538374,1.0,0.989184228093794,0.9786354710844715
156.8409343715239,1.0,0.9893317198212499,0.9789268133301621
157.39710789766406,1.0,0.9894772002443015,0.9792141826212201
157.9532814238042,1.0,0.9896206967905581,0.9794976331357428
158.50945494994437,1.0,0.9897622365136055,0.979777218313016
159.06562847608453,1.0,0.9899018460981074,0.9800529908635877
159.62180200222468,1.0,0.9900395518648357,0.9803250027792063
160.17797552836484,1.0,0.990175379775634,0.9805933053426248
160.734149054505,1.0,0.9903093554383101,0.9808579491372651
161.29032258064515,1.0,0.990441504111466,0.9811189840567579
161.8464961067853,1.0,0.9905718507092591,0.9813764593143485
162.40266963292547,1.0,0.9907004198060986,0.9816304234521732
162.95884315906562,1.0,0.9908272356412794,0.9818809243504137
163.51501668520578,1.0,0.9909523221235522,0.9821280092363224
164.07119021134594,1.0,0.9910757028356301,0.9823717246931262
164.6273637374861,1.0,0.9911974010386356,0.98261211666881
165.18353726362625,1.0,0.9913174396764851,0.9828492304847778
165.7397107897664,1.0,0.9914358413802153,0.9830831108443979
166.29588431590656,1.0,0.9915526284722502,0.9833138018414322
166.85205784204672,1.0,0.991667822970608,0.9835413469683466
167.40823136818688,1.0,0.991781446593054,0.9837657891245132
167.96440489432703,1.0,0.9918935207611939,0.9839871706242962
168.5205784204672,1.0,0.9920040666045126,0.9842055332050307
169.07675194660732,1.0,0.9921131049643587,0.9844209180348916
169.63292547274747,1.0,0.9922206563978723,0.9846333657206542
170.18909899888763,1.0,0.9923267411818618,0.9848429163153503
170.7452725250278,1.0,0.9924313793166262,0.9850496093258192
171.30144605116794,1.0,0.9925345905297258,0.985253483720157
171.8576195773081,1.0,0.9926363942797016,0.9854545779350619
172.41379310344826,1.0,0.992736809759744,0.9856529298830815
